match_id,region,game_creation,game_version,queue_id,team_id,side,win,gold_15,damage_dealt,kills,wards_placed,match_duration_min,damage_per_min
EUW1_7565143699,EUW,1760247686888,15.20.717.2831,420,200,red,1,5362.4,123064.0,32,52,26.6,4626.466165413533
EUW1_7565146703,EUW,1760249710875,15.20.717.2831,420,100,blue,0,4908.4,78169.0,23,50,26.93333333333333,2902.3143564356437
EUW1_7565146703,EUW,1760249710875,15.20.717.2831,420,200,red,1,6188.2,128184.0,38,53,26.93333333333333,4759.30693069307
EUW1_7565154126,EUW,1760251756806,15.20.717.2831,420,100,blue,0,5049.0,93870.0,17,59,29.65,3165.9359190556493
EUW1_7565154126,EUW,1760251756806,15.20.717.2831,420,200,red,1,5099.8,100941.0,30,62,29.65,3404.418212478921
EUW1_7565161414,EUW,1760253938901,15.20.717.2831,420,100,blue,0,5090.8,83702.0,18,45,27.366666666666667,3058.5383678440926
EUW1_7565161414,EUW,1760253938901,15.20.717.2831,420,200,red,1,6093.8,104333.0,38,56,27.366666666666667,3812.4116930572472
EUW1_7565183542,EUW,1760255931190,15.20.717.2831,420,100,blue,0,5509.0,135647.0,32,55,29.55,4590.423011844331
EUW1_7565183542,EUW,1760255931190,15.20.717.2831,420,200,red,1,6183.4,163640.0,56,56,29.55,5537.732656514382
EUW1_7565397279,EUW,1760270966802,15.20.717.2831,420,100,blue,1,522.6,1017.0,0,2,1.7666666666666664,575.6603773584907
EUW1_7565397279,EUW,1760270966802,15.20.717.2831,420,200,red,0,538.6,830.0,0,1,1.7666666666666664,469.81132075471703
EUW1_7565408264,EUW,1760271529300,15.20.717.2831,420,100,blue,0,5138.8,96939.0,17,84,30.28333333333334,3201.0676940011003
EUW1_7565408264,EUW,1760271529300,15.20.717.2831,420,200,red,1,4814.0,98792.0,31,70,30.28333333333334,3262.2564667033566
EUW1_7565454359,EUW,1760273730811,15.20.717.2831,420,100,blue,1,5357.4,90877.0,36,73,28.15,3228.3126110124335
EUW1_7565454359,EUW,1760273730811,15.20.717.2831,420,200,red,0,6407.2,117844.0,31,69,28.15,4186.287744227354
EUW1_7565501409,EUW,1760275872519,15.20.717.2831,420,100,blue,1,5207.0,132433.0,26,93,36.71666666666667,3606.890603722197
EUW1_7565501409,EUW,1760275872519,15.20.717.2831,420,200,red,0,5028.4,137222.0,23,70,36.71666666666667,3737.321833862914
EUW1_7565568691,EUW,1760278519060,15.20.717.2831,420,100,blue,0,5147.8,103031.0,25,73,32.21666666666667,3198.065183652354
EUW1_7565568691,EUW,1760278519060,15.20.717.2831,420,200,red,1,5474.2,140966.0,38,75,32.21666666666667,4375.5613036730465
EUW1_7565626493,EUW,1760280780192,15.20.717.2831,420,100,blue,0,5184.8,85090.0,22,48,25.916666666666668,3283.215434083601
EUW1_7565626493,EUW,1760280780192,15.20.717.2831,420,200,red,1,6480.6,125889.0,44,57,25.916666666666668,4857.453376205787
EUW1_7567413855,EUW,1760394127233,15.20.717.2831,420,100,blue,1,5827.2,82196.0,32,49,23.683333333333334,3470.6263194933144
EUW1_7567413855,EUW,1760394127233,15.20.717.2831,420,200,red,0,5140.4,84428.0,13,42,23.683333333333334,3564.8698099929625
EUW1_7567781188,EUW,1760447888493,15.20.717.2831,420,100,blue,1,5415.8,93833.0,27,74,28.583333333333332,3282.787172011662
EUW1_7567781188,EUW,1760447888493,15.20.717.2831,420,200,red,0,5203.4,85298.0,22,56,28.583333333333332,2984.186588921283
EUW1_7567818924,EUW,1760450121797,15.20.717.2831,420,100,blue,1,5682.4,191040.0,50,80,38.13333333333333,5009.79020979021
EUW1_7567818924,EUW,1760450121797,15.20.717.2831,420,200,red,0,5598.0,190657.0,38,70,38.13333333333333,4999.7465034965035
EUW1_7567858237,EUW,1760452726215,15.20.717.2831,420,100,blue,0,5242.6,86213.0,19,52,28.35,3041.0229276895943
EUW1_7567858237,EUW,1760452726215,15.20.717.2831,420,200,red,1,5712.6,123458.0,42,57,28.35,4354.779541446208
EUW1_7567894991,EUW,1760454760833,15.20.717.2831,420,100,blue,1,5022.4,128452.0,39,47,32.71666666666667,3926.1946001018846
EUW1_7567894991,EUW,1760454760833,15.20.717.2831,420,200,red,0,5196.4,117094.0,30,71,32.71666666666667,3579.0320937340803
EUW1_7568714428,EUW,1760519603238,15.20.719.545,420,100,blue,1,4914.6,216639.0,51,76,44.13333333333333,4908.738670694864
EUW1_7568714428,EUW,1760519603238,15.20.719.545,420,200,red,0,5000.2,187292.0,47,76,44.13333333333333,4243.776435045317
EUW1_7568908977,EUW,1760535636440,15.20.719.545,420,100,blue,0,5100.4,137584.0,26,83,36.18333333333333,3802.413634269922
EUW1_7568908977,EUW,1760535636440,15.20.719.545,420,200,red,1,5265.8,126890.0,29,67,36.18333333333333,3506.8631966835565
EUW1_7568975285,EUW,1760539720033,15.20.719.545,420,100,blue,1,4985.2,257106.0,53,95,48.06666666666667,5348.945908460471
EUW1_7568975285,EUW,1760539720033,15.20.719.545,420,200,red,0,5390.6,219820.0,59,104,48.06666666666667,4573.231622746185
EUW1_7569029681,EUW,1760542428974,15.20.719.545,420,100,blue,0,5496.4,128434.0,36,71,35.43333333333333,3624.666039510819
EUW1_7569029681,EUW,1760542428974,15.20.719.545,420,200,red,1,5432.0,166064.0,59,70,35.43333333333333,4686.660395108185
EUW1_7570001424,EUW,1760623638299,15.20.719.545,420,100,blue,0,4803.2,69252.0,11,52,30.383333333333333,2279.27591881514
EUW1_7570001424,EUW,1760623638299,15.20.719.545,420,200,red,1,5426.6,97742.0,30,64,30.383333333333333,3216.9610532089964
EUW1_7570043559,EUW,1760625809432,15.20.719.545,420,100,blue,1,5348.4,187181.0,54,75,40.95,4570.964590964591
EUW1_7570043559,EUW,1760625809432,15.20.719.545,420,200,red,0,5331.0,147825.0,35,82,40.95,3609.8901098901097
EUW1_7571405361,EUW,1760726377590,15.20.719.545,420,100,blue,0,4892.4,279908.0,57,97,52.05,5377.675312199808
EUW1_7571405361,EUW,1760726377590,15.20.719.545,420,200,red,1,4786.0,352405.0,69,84,52.05,6770.509125840538
EUW1_7571791112,EUW,1760742263292,15.20.719.545,420,100,blue,0,5099.8,136111.0,36,78,40.86666666666667,3330.611745513866
EUW1_7571791112,EUW,1760742263292,15.20.719.545,420,200,red,1,5160.0,218317.0,50,82,40.86666666666667,5342.177814029364
EUW1_7572813078,EUW,1760819219262,15.20.719.545,420,100,blue,1,4438.8,156270.0,37,99,37.766666666666666,4137.775816416593
EUW1_7572813078,EUW,1760819219262,15.20.719.545,420,200,red,0,4893.0,153325.0,26,50,37.766666666666666,4059.7969991173877
EUW1_7573446934,EUW,1760877008741,15.20.719.545,420,100,blue,0,4968.2,106209.0,33,51,32.43333333333333,3274.686536485098
EUW1_7573446934,EUW,1760877008741,15.20.719.545,420,200,red,1,5259.6,127414.0,42,53,32.43333333333333,3928.4892086330938
EUW1_7574149455,EUW,1760903876326,15.20.719.545,420,100,blue,1,4951.8,150698.0,48,82,37.21666666666667,4049.207344379758
EUW1_7574149455,EUW,1760903876326,15.20.719.545,420,200,red,0,4850.8,119666.0,35,79,37.21666666666667,3215.38737124944
EUW1_7575268262,EUW,1760989258623,15.20.719.545,420,100,blue,1,3747.8,11026.0,4,23,12.3,896.4227642276422
EUW1_7575268262,EUW,1760989258623,15.20.719.545,420,200,red,0,3397.8,9664.0,3,21,12.3,785.691056910569
EUW1_7576409195,EUW,1761075687911,15.20.719.545,420,100,blue,0,4102.6,23711.0,4,19,16.15,1468.1733746130033
EUW1_7576409195,EUW,1761075687911,15.20.719.545,420,200,red,1,6150.6,40886.0,24,17,16.15,2531.640866873065
EUW1_7576455322,EUW,1761077322710,15.20.719.545,420,100,blue,0,5767.6,139198.0,41,57,33.0,4218.121212121212
EUW1_7576455322,EUW,1761077322710,15.20.719.545,420,200,red,1,4822.2,143134.0,48,65,33.0,4337.393939393939
EUW1_7576998091,EUW,1761139446405,15.21.720.925,420,100,blue,0,4729.0,94870.0,23,54,28.733333333333338,3301.7401392111365
EUW1_7576998091,EUW,1761139446405,15.21.720.925,420,200,red,1,5174.0,131394.0,49,43,28.733333333333338,4572.877030162413
EUW1_7577111825,EUW,1761146745466,15.21.720.925,420,100,blue,0,4578.0,137626.0,31,69,36.05,3817.6421636615814
EUW1_7577111825,EUW,1761146745466,15.21.720.925,420,200,red,1,5172.6,116609.0,34,67,36.05,3234.6463245492373
EUW1_7577157327,EUW,1761149220814,15.21.720.925,420,100,blue,0,4635.0,89665.0,28,57,30.266666666666662,2962.5000000000005
EUW1_7577157327,EUW,1761149220814,15.21.720.925,420,200,red,1,4885.6,101131.0,33,50,30.266666666666662,3341.332599118943
EUW1_7577206279,EUW,1761151576860,15.21.720.925,420,100,blue,0,4911.2,92474.0,29,52,30.5,3031.934426229508
EUW1_7577206279,EUW,1761151576860,15.21.720.925,420,200,red,1,4838.6,113527.0,33,61,30.5,3722.1967213114754
EUW1_7577255990,EUW,1761153788465,15.21.720.925,420,100,blue,1,5253.0,101259.0,37,66,27.883333333333333,3631.5242080095636
EUW1_7577255990,EUW,1761153788465,15.21.720.925,420,200,red,0,5075.8,76247.0,22,47,27.883333333333333,2734.500896592947
EUW1_7577305586,EUW,1761155801560,15.21.720.925,420,100,blue,1,5212.0,148176.0,50,54,34.516666666666666,4292.882665379044
EUW1_7577305586,EUW,1761155801560,15.21.720.925,420,200,red,0,4651.2,105749.0,22,57,34.516666666666666,3063.7083534524386
EUW1_7577363825,EUW,1761158301763,15.21.720.925,420,100,blue,1,4857.6,155202.0,27,76,39.53333333333333,3925.851602023609
EUW1_7577363825,EUW,1761158301763,15.21.720.925,420,200,red,0,4723.6,107201.0,36,68,39.53333333333333,2711.6610455311975
EUW1_7577446325,EUW,1761161453272,15.21.720.925,420,100,blue,1,5315.0,96340.0,41,54,27.43333333333333,3511.7861482381536
EUW1_7577446325,EUW,1761161453272,15.21.720.925,420,200,red,0,5024.6,79718.0,21,46,27.43333333333333,2905.8809234507903
EUW1_7578120676,EUW,1761226409590,15.21.720.925,420,100,blue,1,5375.0,139232.0,38,89,36.95,3768.1190798376183
EUW1_7578120676,EUW,1761226409590,15.21.720.925,420,200,red,0,5386.6,141168.0,31,79,36.95,3820.5142083897153
EUW1_7578165022,EUW,1761229026994,15.21.720.925,420,100,blue,0,5088.2,91999.0,25,61,28.416666666666668,3237.50146627566
EUW1_7578165022,EUW,1761229026994,15.21.720.925,420,200,red,1,5610.8,107016.0,31,71,28.416666666666668,3765.958944281525
EUW1_7578203103,EUW,1761231195191,15.21.720.925,420,100,blue,0,5565.4,119932.0,36,48,27.15,4417.384898710866
EUW1_7578203103,EUW,1761231195191,15.21.720.925,420,200,red,1,6370.2,139812.0,41,53,27.15,5149.613259668508
EUW1_7578254994,EUW,1761233639877,15.21.720.925,420,100,blue,0,4660.2,31246.0,5,26,15.333333333333334,2037.782608695652
EUW1_7578254994,EUW,1761233639877,15.21.720.925,420,200,red,1,5585.6,48422.0,16,29,15.333333333333334,3157.9565217391305
EUW1_7579869362,EUW,1761337709416,15.21.721.4012,420,100,blue,0,4871.0,32282.0,5,20,15.6,2069.3589743589746
EUW1_7579869362,EUW,1761337709416,15.21.721.4012,420,200,red,1,5139.6,38274.0,13,26,15.6,2453.4615384615386
EUW1_7579915679,EUW,1761339025461,15.21.721.4012,420,100,blue,1,4975.2,81606.0,25,40,25.71666666666666,3173.272845106935
EUW1_7579915679,EUW,1761339025461,15.21.721.4012,420,200,red,0,4931.6,64960.0,17,65,25.71666666666666,2525.988334413481
EUW1_7579963181,EUW,1761340932407,15.21.721.4012,420,100,blue,0,5071.2,110804.0,26,100,36.516666666666666,3034.340483797353
EUW1_7579963181,EUW,1761340932407,15.21.721.4012,420,200,red,1,4941.8,142018.0,33,82,36.516666666666666,3889.1282519397537
EUW1_7580050561,EUW,1761343840993,15.21.721.4012,420,100,blue,1,6345.0,108270.0,42,50,25.5,4245.882352941177
EUW1_7580050561,EUW,1761343840993,15.21.721.4012,420,200,red,0,5041.0,61767.0,17,48,25.5,2422.235294117647
EUW1_7580084362,EUW,1761345710755,15.21.721.4012,420,100,blue,1,5281.8,152770.0,38,85,41.233333333333334,3705.01212611156
EUW1_7580084362,EUW,1761345710755,15.21.721.4012,420,200,red,0,5420.0,161047.0,34,74,41.233333333333334,3905.747776879547
EUW1_7580166784,EUW,1761349981974,15.21.721.4012,420,100,blue,1,5174.4,145020.0,42,67,32.2,4503.726708074534
EUW1_7580166784,EUW,1761349981974,15.21.721.4012,420,200,red,0,5276.8,113626.0,31,71,32.2,3528.757763975155
EUW1_7580190157,EUW,1761352311720,15.21.721.4012,420,100,blue,0,5415.0,163046.0,49,65,37.85,4307.688243064729
EUW1_7580190157,EUW,1761352311720,15.21.721.4012,420,200,red,1,5583.4,169617.0,51,91,37.85,4481.294583883751
EUW1_7580216887,EUW,1761354992687,15.21.721.4012,420,100,blue,0,5002.6,105449.0,25,69,34.4,3065.3779069767443
EUW1_7580216887,EUW,1761354992687,15.21.721.4012,420,200,red,1,5622.2,115583.0,44,92,34.4,3359.970930232558
EUW1_7580229337,EUW,1761357427022,15.21.721.4012,420,100,blue,0,6457.8,181600.0,46,69,39.05,4650.44814340589
EUW1_7580229337,EUW,1761357427022,15.21.721.4012,420,200,red,1,5145.8,193759.0,57,93,39.05,4961.818181818182
EUW1_7582252875,EUW,1761499455756,15.21.721.8442,420,100,blue,1,6078.0,114266.0,40,58,29.03333333333334,3935.683122847301
EUW1_7582252875,EUW,1761499455756,15.21.721.8442,420,200,red,0,5030.8,98189.0,20,63,29.03333333333334,3381.940298507462
EUW1_7582311317,EUW,1761501705208,15.21.721.8442,420,100,blue,1,5377.6,316490.0,31,106,42.516666666666666,7443.90435123481
EUW1_7582311317,EUW,1761501705208,15.21.721.8442,420,200,red,0,5341.6,214529.0,33,109,42.516666666666666,5045.7624460995685
EUW1_7582400018,EUW,1761504644664,15.21.721.8442,420,100,blue,1,5586.6,125080.0,37,45,27.116666666666667,4612.661339889367
EUW1_7582400018,EUW,1761504644664,15.21.721.8442,420,200,red,0,4740.2,81836.0,17,52,27.116666666666667,3017.9225568531037
EUW1_7582455061,EUW,1761506648314,15.21.721.8442,420,100,blue,0,5383.8,68282.0,18,53,25.75,2651.7281553398057
EUW1_7582455061,EUW,1761506648314,15.21.721.8442,420,200,red,1,4999.0,92520.0,32,49,25.75,3593.009708737864
EUW1_7582507346,EUW,1761508514970,15.21.721.8442,420,100,blue,1,5378.8,83284.0,24,54,29.9,2785.418060200669
EUW1_7582507346,EUW,1761508514970,15.21.721.8442,420,200,red,0,5266.4,68260.0,14,71,29.9,2282.943143812709
EUW1_7583681838,EUW,1761595428078,15.21.721.8442,420,100,blue,1,5235.0,125606.0,30,53,31.53333333333334,3983.2769556025364
EUW1_7583681838,EUW,1761595428078,15.21.721.8442,420,200,red,0,5162.0,91773.0,27,56,31.53333333333334,2910.348837209302
EUW1_7583743454,EUW,1761597778435,15.21.721.8442,420,100,blue,0,5109.2,36263.0,14,32,17.6,2060.397727272727
EUW1_7583743454,EUW,1761597778435,15.21.721.8442,420,200,red,1,5483.0,54944.0,24,27,17.6,3121.8181818181815
EUW1_7585370806,EUW,1761741293159,15.21.721.8442,420,100,blue,1,4747.4,157441.0,39,73,35.46666666666667,4439.125939849624
EUW1_7585370806,EUW,1761741293159,15.21.721.8442,420,200,red,0,4553.6,107895.0,32,73,35.46666666666667,3042.152255639098
EUW1_7585401277,EUW,1761744054704,15.21.721.8442,420,100,blue,0,5371.2,87486.0,20,37,26.616666666666667,3286.8879148403257
EUW1_7585401277,EUW,1761744054704,15.21.721.8442,420,200,red,1,5033.8,103903.0,42,40,26.616666666666667,3903.681903569192
EUW1_7585455810,EUW,1761747559731,15.21.721.8442,420,100,blue,1,6181.0,45367.0,24,29,15.76666666666667,2877.3995771670184
EUW1_7585455810,EUW,1761747559731,15.21.721.8442,420,200,red,0,5087.4,33368.0,12,35,15.76666666666667,2116.363636363636
EUW1_7585643569,EUW,1761757969100,15.21.721.8442,420,100,blue,0,5563.2,86347.0,26,51,28.43333333333333,3036.8229777256743
EUW1_7585643569,EUW,1761757969100,15.21.721.8442,420,200,red,1,5166.8,109688.0,36,43,28.43333333333333,3857.725674091442
EUW1_7585687463,EUW,1761759931038,15.21.721.8442,420,100,blue,1,5040.6,80697.0,34,58,27.5,2934.4363636363637
EUW1_7585687463,EUW,1761759931038,15.21.721.8442,420,200,red,0,4257.8,57539.0,9,40,27.5,2092.327272727273
EUW1_7585810665,EUW,1761766612577,15.21.721.8442,420,100,blue,1,5367.6,136017.0,41,58,29.133333333333333,4668.775743707094
EUW1_7585810665,EUW,1761766612577,15.21.721.8442,420,200,red,0,5037.0,104557.0,30,45,29.133333333333333,3588.913043478261
EUW1_7585867885,EUW,1761768629049,15.21.721.8442,420,100,blue,1,5366.0,63603.0,25,44,23.733333333333334,2679.9016853932585
EUW1_7585867885,EUW,1761768629049,15.21.721.8442,420,200,red,0,4844.4,44681.0,10,65,23.733333333333334,1882.6264044943819
EUW1_7585913280,EUW,1761770331805,15.21.721.8442,420,100,blue,0,5212.0,102297.0,27,46,31.03333333333334,3296.3587540279264
EUW1_7585913280,EUW,1761770331805,15.21.721.8442,420,200,red,1,5844.8,108250.0,49,66,31.03333333333334,3488.1847475832433
EUW1_7587126009,EUW,1761862319328,15.21.721.8442,420,100,blue,1,5609.2,112914.0,39,77,32.3,3495.789473684211
EUW1_7587126009,EUW,1761862319328,15.21.721.8442,420,200,red,0,5172.8,118459.0,36,68,32.3,3667.461300309598
EUW1_7587174941,EUW,1761864550285,15.21.721.8442,420,100,blue,0,5320.0,146140.0,31,98,48.2,3031.9502074688794
EUW1_7587174941,EUW,1761864550285,15.21.721.8442,420,200,red,1,4855.2,182618.0,40,85,48.2,3788.7551867219913
EUW1_7587234692,EUW,1761867895706,15.21.721.8442,420,100,blue,0,5221.6,79763.0,20,50,25.68333333333333,3105.6327060350427
EUW1_7587234692,EUW,1761867895706,15.21.721.8442,420,200,red,1,6757.2,96044.0,44,49,25.68333333333333,3739.5457495133037
EUW1_7587256243,EUW,1761870046069,15.21.721.8442,420,100,blue,0,4821.8,56235.0,11,39,27.016666666666662,2081.492905613819
EUW1_7587256243,EUW,1761870046069,15.21.721.8442,420,200,red,1,5338.6,84699.0,31,64,27.016666666666662,3135.0647748303522
EUW1_7587276294,EUW,1761872162029,15.21.721.8442,420,100,blue,0,5201.4,91823.0,30,37,27.616666666666667,3324.912492456246
EUW1_7587276294,EUW,1761872162029,15.21.721.8442,420,200,red,1,6302.0,135533.0,60,46,27.616666666666667,4907.652383826192
EUW1_7587297730,EUW,1761874256500,15.21.721.8442,420,100,blue,1,6379.6,81756.0,42,39,22.15,3691.015801354402
EUW1_7587297730,EUW,1761874256500,15.21.721.8442,420,200,red,0,5598.4,58594.0,19,31,22.15,2645.327313769752
EUW1_7587299379,EUW,1761875893961,15.21.721.8442,420,100,blue,1,5877.4,153029.0,39,49,32.666666666666664,4684.561224489797
EUW1_7587299379,EUW,1761875893961,15.21.721.8442,420,200,red,0,5000.2,96206.0,21,71,32.666666666666664,2945.0816326530617
EUW1_7587315769,EUW,1761878209176,15.21.721.8442,420,100,blue,1,5276.2,111952.0,36,49,27.15,4123.462246777164
EUW1_7587315769,EUW,1761878209176,15.21.721.8442,420,200,red,0,4648.4,73079.0,16,43,27.15,2691.6758747697977
EUW1_7587468276,EUW,1761912005717,15.21.721.8442,420,100,blue,1,6295.6,39680.0,24,28,15.716666666666665,2524.708377518558
EUW1_7587468276,EUW,1761912005717,15.21.721.8442,420,200,red,0,4527.6,20995.0,5,18,15.716666666666665,1335.8430540827148
EUW1_7587483936,EUW,1761913246153,15.21.721.8442,420,100,blue,1,5439.6,117487.0,35,60,29.7,3955.7912457912457
EUW1_7587483936,EUW,1761913246153,15.21.721.8442,420,200,red,0,4860.6,106513.0,29,55,29.7,3586.2962962962965
EUW1_7587517513,EUW,1761915313672,15.21.721.8442,420,100,blue,1,4608.6,149285.0,35,68,37.25,4007.6510067114095
EUW1_7587517513,EUW,1761915313672,15.21.721.8442,420,200,red,0,4827.4,115160.0,24,82,37.25,3091.5436241610737
EUW1_7588040347,EUW,1761944807824,15.21.721.8442,420,100,blue,0,6227.0,144827.0,49,74,30.6,4732.908496732026
EUW1_7588040347,EUW,1761944807824,15.21.721.8442,420,200,red,1,5535.8,138630.0,45,54,30.6,4530.392156862745
EUW1_7588089323,EUW,1761946921497,15.21.721.8442,420,100,blue,0,5115.4,108388.0,31,48,36.1,3002.4376731301936
EUW1_7588089323,EUW,1761946921497,15.21.721.8442,420,200,red,1,5329.4,127024.0,36,81,36.1,3518.6703601108034
EUW1_7588145085,EUW,1761949440529,15.21.721.8442,420,100,blue,0,5551.6,97032.0,23,72,29.616666666666667,3276.263365222285
EUW1_7588145085,EUW,1761949440529,15.21.721.8442,420,200,red,1,5595.4,101045.0,41,58,29.616666666666667,3411.7613956105797
EUW1_7588192524,EUW,1761951462383,15.21.721.8442,420,100,blue,0,5149.6,108804.0,28,56,34.266666666666666,3175.2140077821014
EUW1_7588192524,EUW,1761951462383,15.21.721.8442,420,200,red,1,5362.8,129869.0,42,74,34.266666666666666,3789.9513618677042
EUW1_7588233085,EUW,1761954171147,15.21.721.8442,420,100,blue,1,5948.8,218435.0,45,84,40.38333333333333,5409.038382170863
EUW1_7588233085,EUW,1761954171147,15.21.721.8442,420,200,red,0,5006.0,181611.0,41,84,40.38333333333333,4497.177053239786
EUW1_7588272842,EUW,1761956847045,15.21.721.8442,420,100,blue,0,4575.6,42939.0,11,27,19.566666666666666,2194.497444633731
EUW1_7588272842,EUW,1761956847045,15.21.721.8442,420,200,red,1,6345.0,68169.0,31,38,19.566666666666666,3483.9352640545144
EUW1_7588288719,EUW,1761958342518,15.21.721.8442,420,100,blue,1,5700.4,184067.0,52,107,44.016666666666666,4181.756910261265
EUW1_7588288719,EUW,1761958342518,15.21.721.8442,420,200,red,0,4922.8,160334.0,42,88,44.016666666666666,3642.5747822794397
EUW1_7588311121,EUW,1761961529209,15.21.721.8442,420,100,blue,1,5890.0,106746.0,34,50,24.883333333333333,4289.859343603483
EUW1_7588311121,EUW,1761961529209,15.21.721.8442,420,200,red,0,5201.8,67633.0,25,39,24.883333333333333,2718.0040187541863
EUW1_7589253396,EUW,1762033737889,15.21.721.8442,420,100,blue,0,4843.6,150925.0,31,65,37.6,4013.9627659574467
EUW1_7589253396,EUW,1762033737889,15.21.721.8442,420,200,red,1,4919.8,178684.0,40,62,37.6,4752.234042553191
EUW1_7589320022,EUW,1762036259981,15.21.721.8442,420,100,blue,1,5678.4,97677.0,32,43,24.3,4019.6296296296296
EUW1_7589320022,EUW,1762036259981,15.21.721.8442,420,200,red,0,5007.0,60327.0,13,35,24.3,2482.5925925925926
EUW1_7589363536,EUW,1762038030794,15.21.721.8442,420,100,blue,0,4895.4,102019.0,25,70,34.65,2944.2712842712845
EUW1_7589363536,EUW,1762038030794,15.21.721.8442,420,200,red,1,5069.6,168325.0,53,63,34.65,4857.864357864358
EUW1_7589413460,EUW,1762040387935,15.21.721.8442,420,100,blue,1,5475.6,72411.0,25,36,22.433333333333334,3227.8306092124812
EUW1_7589413460,EUW,1762040387935,15.21.721.8442,420,200,red,0,4894.8,50385.0,13,36,22.433333333333334,2245.9881129271917
EUW1_7589435156,EUW,1762042035984,15.21.721.8442,420,100,blue,0,5223.6,145606.0,36,86,37.5,3882.826666666667
EUW1_7589435156,EUW,1762042035984,15.21.721.8442,420,200,red,1,5336.8,207609.0,49,81,37.5,5536.24
EUW1_7589472938,EUW,1762044558330,15.21.721.8442,420,100,blue,0,5243.2,154418.0,42,56,32.21666666666667,4793.109156751164
EUW1_7589472938,EUW,1762044558330,15.21.721.8442,420,200,red,1,4779.2,120348.0,39,52,32.21666666666667,3735.5819968960163
EUW1_7590982143,EUW,1762178574122,15.21.721.8442,420,100,blue,1,5047.0,131331.0,34,60,32.583333333333336,4030.618925831202
EUW1_7590982143,EUW,1762178574122,15.21.721.8442,420,200,red,0,5407.2,92547.0,35,58,32.583333333333336,2840.317135549872
EUW1_7591937413,EUW,1762256791447,15.21.721.8442,420,100,blue,1,4700.8,44050.0,13,36,19.933333333333334,2209.866220735786
EUW1_7591937413,EUW,1762256791447,15.21.721.8442,420,200,red,0,4441.4,43704.0,9,39,19.933333333333334,2192.5083612040135
EUW1_7591953214,EUW,1762258246929,15.21.721.8442,420,100,blue,0,4914.8,207694.0,54,83,41.483333333333334,5006.68541582965
EUW1_7591953214,EUW,1762258246929,15.21.721.8442,420,200,red,1,6341.0,176345.0,56,104,41.483333333333334,4250.984331056649
EUW1_7592607839,EUW,1762295416533,15.21.721.8442,420,100,blue,0,5287.6,110339.0,39,47,30.733333333333338,3590.206073752711
EUW1_7592607839,EUW,1762295416533,15.21.721.8442,420,200,red,1,5806.8,133095.0,50,62,30.733333333333338,4330.639913232104
EUW1_7592664141,EUW,1762298577771,15.21.721.8442,420,100,blue,0,5299.8,157180.0,36,58,35.2,4465.340909090909
EUW1_7592664141,EUW,1762298577771,15.21.721.8442,420,200,red,1,5825.2,176174.0,51,70,35.2,5004.943181818181
EUW1_7592704007,EUW,1762301514747,15.21.721.8442,420,100,blue,0,5336.6,67364.0,22,31,22.083333333333332,3050.445283018868
EUW1_7592704007,EUW,1762301514747,15.21.721.8442,420,200,red,1,5673.2,91480.0,35,37,22.083333333333332,4142.490566037736
EUW1_7592720101,EUW,1762303162287,15.21.721.8442,420,100,blue,1,6084.2,102769.0,34,50,29.516666666666662,3481.727837380012
EUW1_7592720101,EUW,1762303162287,15.21.721.8442,420,200,red,0,4978.2,93566.0,24,59,29.516666666666662,3169.937888198758
EUW1_7592734304,EUW,1762305176006,15.21.721.8442,420,100,blue,0,4901.2,109352.0,31,38,30.766666666666662,3554.2361863488627
EUW1_7592734304,EUW,1762305176006,15.21.721.8442,420,200,red,1,5901.4,163693.0,58,50,30.766666666666662,5320.465872156014
EUW1_7592749236,EUW,1762307403879,15.21.721.8442,420,100,blue,1,5528.8,71834.0,33,58,24.9,2884.8995983935743
EUW1_7592749236,EUW,1762307403879,15.21.721.8442,420,200,red,0,5334.6,61736.0,19,51,24.9,2479.3574297188757
EUW1_7592872985,EUW,1762340170463,15.22.723.1955,420,100,blue,1,5301.8,76376.0,32,50,26.116666666666667,2924.416081684748
EUW1_7592872985,EUW,1762340170463,15.22.723.1955,420,200,red,0,4703.2,66866.0,19,25,26.116666666666667,2560.2807913209954
EUW1_7592895832,EUW,1762342243642,15.22.723.1955,420,100,blue,0,5110.8,273845.0,61,66,49.56666666666667,5524.781439139206
EUW1_7592895832,EUW,1762342243642,15.22.723.1955,420,200,red,1,4959.0,269487.0,53,70,49.56666666666667,5436.859448554135
EUW1_7593629376,EUW,1762381149319,15.22.723.8534,420,100,blue,1,6042.0,90377.0,32,45,26.18333333333333,3451.6995544239344
EUW1_7593629376,EUW,1762381149319,15.22.723.8534,420,200,red,0,4685.0,65023.0,18,44,26.18333333333333,2483.373647358371
EUW1_7593666447,EUW,1762382975794,15.22.723.8534,420,100,blue,1,5212.0,101289.0,33,36,25.666666666666668,3946.3246753246754
EUW1_7593666447,EUW,1762382975794,15.22.723.8534,420,200,red,0,5275.2,77252.0,24,36,25.666666666666668,3009.8181818181815
EUW1_7593699427,EUW,1762384818224,15.22.723.8534,420,100,blue,1,5508.4,125786.0,38,67,34.05,3694.155653450808
EUW1_7593699427,EUW,1762384818224,15.22.723.8534,420,200,red,0,5500.8,107299.0,35,65,34.05,3151.2187958883997
EUW1_7593737677,EUW,1762387153342,15.22.723.8534,420,100,blue,1,5808.6,81350.0,36,38,22.833333333333332,3562.7737226277372
